restart,theta,f_start,f_local,improved,ret
1,0.0,0.8630231174010938,0.20209882934079945,true,FTOL_REACHED
2,0.5,0.46030070336737205,0.009769113855815468,true,FTOL_REACHED
3,0.6123724356957946,0.30986972043401273,0.007772803991527832,true,FTOL_REACHED
4,0.7071067811865476,0.2109590257341549,0.007905881459628275,false,FTOL_REACHED
5,0.7905694150420949,0.08357218625681162,0.007883085997874342,false,FTOL_REACHED
6,0.8660254037844386,0.16226584952307907,0.008206971199402547,false,FTOL_REACHED
7,0.9354143466934853,0.020412954780572284,0.007838248028126266,false,FTOL_REACHED
8,0.995,0.007901605089260145,0.007762654705696221,true,FTOL_REACHED
