restart,theta,f_start,f_local,improved,ret
1,0.0,313.34296555057574,62.36582743662872,true,FTOL_REACHED
2,0.816496580927726,3932.247188013341,110.33260466321173,false,FTOL_REACHED
3,0.995,67.2322781033405,61.81960682618377,true,FTOL_REACHED
